timestamp,price,market_cap,volume,coin,symbol,name,market_cap_rank,circulating_supply,total_supply,max_supply,ath,atl,price_change_24h,price_change_percentage_24h,categories
2025-07-10 00:00:00,111327.53054245669,2215210888568.426,37078460440.66385,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-11 00:00:00,115879.65030112496,2303292356999.7437,56204086624.04028,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-12 00:00:00,117571.02510036016,2338612196961.7437,64185145923.88688,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-13 00:00:00,117418.95745007684,2335485977830.673,24351256098.393543,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-14 00:00:00,119117.55666327637,2369050366835.5605,27310851454.97692,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-15 00:00:00,119833.67446712355,2383825813673.847,68915956378.80447,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-16 00:00:00,117678.19493404306,2341223394839.9204,80299520980.2335,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-17 00:00:00,118748.1627367753,2363194640209.576,50374263848.76278,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-18 00:00:00,119445.36520434043,2376237382764.3013,49282617205.72662,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-19 00:00:00,117988.94664455787,2347165317624.536,58896449260.69391,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-20 00:00:00,117901.62655900871,2345398337785.541,23934511126.349533,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-21 00:00:00,117256.9208222684,2333757287859.664,36702153882.06748,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-22 00:00:00,117482.46977767294,2337365497467.1313,46344384345.39471,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-23 00:00:00,119955.79570607653,2387516761560.4927,58939000420.94166,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-24 00:00:00,118629.05588130427,2359931875300.5244,45225685167.61703,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-25 00:00:00,118354.43517438594,2354764508342.9937,51940414419.3327,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-26 00:00:00,117540.80837085741,2338855554998.7812,91617702596.10347,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-27 00:00:00,117959.54234360624,2346959472845.027,25145925063.881348,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-28 00:00:00,119418.91405141471,2376524838793.0137,30220402191.467663,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-29 00:00:00,118003.30201607826,2349472897426.4688,43433742203.62158,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-30 00:00:00,117853.30892863822,2345126504020.1143,42860287143.68828,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-07-31 00:00:00,117833.24087995925,2343717963709.7124,43054424656.58649,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-01 00:00:00,115700.00243915782,2302199162425.1206,45238249453.35885,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-02 00:00:00,113234.6051343189,2253609880959.403,65794680822.25255,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-03 00:00:00,112554.90232221723,2240413983638.112,33543439044.09785,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-04 00:00:00,114199.10966460757,2272802075267.0376,24689273719.085533,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-05 00:00:00,115138.68613070177,2292395156144.1514,32488023582.82734,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-06 00:00:00,114128.35408881678,2271583255077.356,37316213251.97167,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-07 00:00:00,115022.09576830892,2289295036528.6577,32052509631.058872,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-08 00:00:00,117463.47451085235,2337732858703.5435,38289687095.00489,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-09 00:00:00,116688.36663186055,2323026541073.3213,33017415812.97353,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-10 00:00:00,116510.08393213755,2318815857401.68,27638785406.21056,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-11 00:00:00,119266.92516880555,2374097296837.8896,37157754754.85189,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-12 00:00:00,118773.79960860992,2364060561672.9995,61739781527.95854,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-13 00:00:00,120202.53485503166,2392854421745.6157,46941089789.57991,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-14 00:00:00,123560.99363577305,2458895200752.567,61818118105.53991,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-15 00:00:00,118405.59579823953,2360043737045.272,73822008367.99681,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-16 00:00:00,117339.79190213277,2335290383260.173,44268714220.021,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-17 00:00:00,117501.21653394958,2339465736068.208,23202714236.542347,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-18 00:00:00,117542.83687778088,2340648324181.828,20906566026.645443,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-19 00:00:00,116256.41276740946,2313556987528.4634,47337926940.98573,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-20 00:00:00,112778.34483555844,2245419916215.7417,46156885037.403885,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-21 00:00:00,114252.39755195397,2274471285844.184,42166369117.006935,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-22 00:00:00,112414.39987336512,2238121481749.57,32048202090.65466,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-23 00:00:00,116834.24948202295,2326174803320.612,50878158870.82928,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-24 00:00:00,115359.98346714744,2296786080139.701,27306719885.257973,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-25 00:00:00,113399.54847314971,2259663171125.389,40682656776.69001,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-26 00:00:00,110185.35443900425,2194453712375.598,52854872363.936554,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-27 00:00:00,111842.70999260596,2227025695775.593,43023800053.0546,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-28 00:00:00,111216.08479629169,2215255294289.9937,36957904262.995804,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-29 00:00:00,112525.59740669793,2239422945686.892,34222495087.206894,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-30 00:00:00,108480.30666639366,2160278651486.2852,51702115726.38959,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-08-31 00:00:00,108781.95727925687,2166165747945.1812,27799981330.792213,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-01 00:00:00,108253.36092385623,2155694976689.5986,26140904019.246822,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-02 00:00:00,109162.68557992298,2174100506466.4321,42999610648.39302,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-03 00:00:00,111190.18209845416,2212595221503.454,50235464642.845955,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-04 00:00:00,111711.51977725117,2225365905592.233,36406080683.42747,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-05 00:00:00,110724.736377486,2204051936301.3257,38708366685.43147,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-06 00:00:00,110662.18112628513,2204045604630.5625,56020470627.40665,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-07 00:00:00,110209.1888247784,2195288669199.568,19340758702.076332,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-08 00:00:00,111131.9923868407,2213764479139.3647,22147049159.335133,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-09 00:00:00,112025.12878118771,2231763512226.867,37159847899.8603,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-10 00:00:00,111547.43956434788,2222026777598.0474,45338021458.38368,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-11 00:00:00,113975.32489468766,2270241314652.7144,52205187155.05567,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-12 00:00:00,115503.16663193036,2299764311655.674,43752917632.95067,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-13 00:00:00,116160.14344594491,2314347371939.946,51192951485.864395,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-14 00:00:00,115970.58488443034,2310166037871.29,30063858747.76022,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-15 00:00:00,115373.55555886829,2297459118244.424,26889399414.610912,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-16 00:00:00,115397.25272727509,2297977599504.5527,46947581231.08198,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-17 00:00:00,116762.8496864193,2325326932460.9644,39964451595.099724,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-18 00:00:00,116455.94648225319,2321583680138.891,54740952295.37868,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-19 00:00:00,117145.49508952006,2333705338232.097,43642467075.25838,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-20 00:00:00,115655.81046441344,2303469041668.8,34296721252.33001,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-21 00:00:00,115715.51536781774,2305371926506.302,18774953731.290394,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-22 00:00:00,115304.47999407038,2297332085237.645,18659113982.495464,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-23 00:00:00,112696.74101711863,2245929069310.8535,69152342029.46799,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
2025-09-24 00:00:00,112022.16587861195,2232693472656.6514,46154878824.043465,bitcoin,btc,Bitcoin,1,19987287.0,19987300.0,21000000.0,126080.0,67.81,-1517.76821005813,-2.14647,"Smart Contract Platform, Layer 1 (L1), FTX Holdings, Proof of Work (PoW), Bitcoin Ecosystem, GMCI 30 Index, GMCI Index, Coinbase 50 Index"
