timestamp,price,volume,coin
2018-02-17,11112.7001953125,8660880384,btc
2018-02-18,10551.7998046875,8744009728,btc
2018-02-19,11225.2998046875,7652089856,btc
2018-02-20,11403.7001953125,9926540288,btc
2018-02-21,10690.400390625,9405339648,btc
2018-02-22,10005.0,8040079872,btc
2018-02-23,10301.099609375,7739500032,btc
2018-02-24,9813.0703125,6917929984,btc
2018-02-25,9664.73046875,5706939904,btc
2018-02-26,10366.7001953125,7287690240,btc
2018-02-27,10725.599609375,6966179840,btc
2018-02-28,10397.900390625,6936189952,btc
2018-03-01,10951.0,7317279744,btc
2018-03-02,11086.400390625,7620590080,btc
2018-03-03,11489.7001953125,6690570240,btc
2018-03-04,11512.599609375,6084149760,btc
2018-03-05,11573.2998046875,6468539904,btc
2018-03-06,10779.900390625,6832169984,btc
2018-03-07,9965.5703125,8797910016,btc
2018-03-08,9395.009765625,7186089984,btc
2018-03-09,9337.5498046875,8704190464,btc
2018-03-10,8866.0,5386319872,btc
2018-03-11,9578.6298828125,6296370176,btc
2018-03-12,9205.1201171875,6457399808,btc
2018-03-13,9194.849609375,5991139840,btc
2018-03-14,8269.8095703125,6438230016,btc
2018-03-15,8300.8603515625,6834429952,btc
2018-03-16,8338.349609375,5289379840,btc
2018-03-17,7916.8798828125,4426149888,btc
2018-03-18,8223.6796875,6639190016,btc
2018-03-19,8630.650390625,6729110016,btc
2018-03-20,8913.4697265625,6361789952,btc
2018-03-21,8929.2802734375,6043129856,btc
2018-03-22,8728.4697265625,5530390016,btc
2018-03-23,8879.6201171875,5954120192,btc
2018-03-24,8668.1201171875,5664600064,btc
2018-03-25,8495.7802734375,4569880064,btc
2018-03-26,8209.400390625,5921039872,btc
2018-03-27,7833.0400390625,5378250240,btc
2018-03-28,7954.47998046875,4935289856,btc
2018-03-29,7165.7001953125,6361229824,btc
2018-03-30,6890.52001953125,6289509888,btc
2018-03-31,6973.52978515625,4553269760,btc
2018-04-01,6844.22998046875,4532100096,btc
2018-04-02,7083.7998046875,4333440000,btc
2018-04-03,7456.10986328125,5499700224,btc
2018-04-04,6853.83984375,4936000000,btc
2018-04-05,6811.47021484375,5639320064,btc
2018-04-06,6636.31982421875,3766810112,btc
2018-04-07,6911.08984375,3976610048,btc
2018-04-08,7023.52001953125,3652499968,btc
2018-04-09,6770.72998046875,4894060032,btc
2018-04-10,6834.759765625,4272750080,btc
2018-04-11,6968.31982421875,4641889792,btc
2018-04-12,7889.25,8906250240,btc
2018-04-13,7895.9599609375,7764460032,btc
2018-04-14,7986.240234375,5191430144,btc
2018-04-15,8329.1103515625,5244480000,btc
2018-04-16,8058.669921875,5631309824,btc
2018-04-17,7902.08984375,6900879872,btc
2018-04-18,8163.419921875,6529909760,btc
2018-04-19,8294.3095703125,7063209984,btc
2018-04-20,8845.830078125,8438110208,btc
2018-04-21,8895.580078125,7548550144,btc
2018-04-22,8802.4599609375,6629899776,btc
2018-04-23,8930.8798828125,6925190144,btc
2018-04-24,9697.5,10678800384,btc
2018-04-25,8845.740234375,11083100160,btc
2018-04-26,9281.509765625,8970559488,btc
2018-04-27,8987.0498046875,7566289920,btc
2018-04-28,9348.48046875,7805479936,btc
2018-04-29,9419.080078125,8853000192,btc
2018-04-30,9240.5498046875,8673920000,btc
2018-05-01,9119.009765625,7713019904,btc
2018-05-02,9235.919921875,7558159872,btc
2018-05-03,9743.8603515625,10207299584,btc
2018-05-04,9700.759765625,8217829888,btc
2018-05-05,9858.150390625,7651939840,btc
2018-05-06,9654.7998046875,7222280192,btc
2018-05-07,9373.009765625,7394019840,btc
2018-05-08,9234.8203125,7415869952,btc
2018-05-09,9325.1796875,7226890240,btc
2018-05-10,9043.9404296875,6906699776,btc
2018-05-11,8441.490234375,8488520192,btc
2018-05-12,8504.8896484375,6821380096,btc
2018-05-13,8723.9404296875,5866379776,btc
2018-05-14,8716.7900390625,7364149760,btc
2018-05-15,8510.3798828125,6705710080,btc
2018-05-16,8368.830078125,6760220160,btc
2018-05-17,8094.31982421875,5862530048,btc
2018-05-18,8250.9697265625,5764190208,btc
2018-05-19,8247.1796875,4712399872,btc
2018-05-20,8513.25,5191059968,btc
2018-05-21,8418.990234375,5154990080,btc
2018-05-22,8041.77978515625,5137010176,btc
2018-05-23,7557.81982421875,6491120128,btc
2018-05-24,7587.33984375,6049220096,btc
2018-05-25,7480.14013671875,4867829760,btc
2018-05-26,7355.8798828125,4051539968,btc
2018-05-27,7368.22021484375,4056519936,btc
2018-05-28,7135.990234375,5040600064,btc
2018-05-29,7472.58984375,5662660096,btc
2018-05-30,7406.52001953125,4922540032,btc
2018-05-31,7494.169921875,5127130112,btc
2018-06-01,7541.4501953125,4921460224,btc
2018-06-02,7643.4501953125,4939299840,btc
2018-06-03,7720.25,4851760128,btc
2018-06-04,7514.47021484375,4993169920,btc
2018-06-05,7633.759765625,4961739776,btc
2018-06-06,7653.97998046875,4692259840,btc
2018-06-07,7678.240234375,4485799936,btc
2018-06-08,7624.919921875,4227579904,btc
2018-06-09,7531.97998046875,3845220096,btc
2018-06-10,6786.02001953125,5804839936,btc
2018-06-11,6906.919921875,4745269760,btc
2018-06-12,6582.35986328125,4654380032,btc
