timestamp,coin,price,market_cap,volume,market_cap_rank,ath,atl,log_return_1d,volatility_7d,volatility_14d,rsi_14,volume_to_marketcap,circulating_supply_history,distance_from_ath,distance_from_atl,has_max_supply,ma_7,ma_14,ma_30,price_to_ma7,price_to_ma30,macd,macd_signal,macd_histogram,momentum_5d,momentum_10d,momentum_acceleration
2025-08-31,bitcoin,108781.96,2166165747945.0,27799981331.0,1,126080.0,67.81,0.0027768299928914463,0.0198651344321258,0.020679717769012056,33.92904143341525,0.012833727685599918,19912913.0,-0.1371989213197969,1603.2170771272674,1,110918.79428571429,112990.72714285714,115062.024,-0.01926485317005918,-0.05457981514387404,-1743.226273196924,-1006.1902931615138,-737.0359800354103,-0.012736629688066547,-0.04788030710952229,0.035143677421455743
2025-09-01,bitcoin,108253.36,2155694976690.0,26140904019.0,1,126080.0,67.81,-0.004871106188648958,0.019502107029700375,0.02061283516679762,33.17998316817773,0.012126439177001987,19913423.0,-0.14139149746192892,1595.4217667010764,1,110183.62428571428,112327.19285714286,114895.98233333333,-0.017518613117217495,-0.057814226384887195,-1929.1686078017083,-1190.7859560895527,-738.3826517121556,-0.032092838236841725,-0.03701518666647685,0.004922348429635126
2025-09-02,bitcoin,109162.69,2174100506466.0,42999610648.0,1,126080.0,67.81,0.008364932600922718,0.017420858684332782,0.020890625630475924,36.97791187512989,0.019778115372364204,19916150.0,-0.1341791719543147,1608.831735732193,1,110037.53000000001,111820.49857142857,114782.90866666666,-0.00795037838453854,-0.04896389830116566,-1980.3259513490339,-1348.693955141449,-631.631996207585,-0.018463067570804514,-0.06566190992795351,0.047198842357148996
2025-09-03,bitcoin,111190.18,2212595221503.0,50235464643.0,1,126080.0,67.81,0.018402730301679417,0.018001001989679858,0.02030211752584573,46.920580702905525,0.02270431760621602,19899196.0,-0.11809819162436554,1638.7313080666568,1,109944.31142857143,111707.05857142856,114682.611,0.011331814763676817,-0.03045301261932388,-1836.1015800388413,-1446.1754801209274,-389.9260999179139,-0.011867699439061075,-0.036145984075239945,0.02427828463617887
2025-09-04,bitcoin,111711.52,2225365905592.0,36406080683.0,1,126080.0,67.81,0.004677765585825727,0.017965703200454177,0.01998033153257498,44.884263323287975,0.01635959308602561,19920648.0,-0.11396319796954311,1646.419554637959,1,110015.08857142857,111525.56714285714,114568.372,0.015419988754269899,-0.02493578245137322,-1660.5926671315392,-1489.0589175230498,-171.53374960848942,0.02978614275715108,-0.014885685172472019,0.0446718279296231
2025-09-05,bitcoin,110724.74,2204051936301.0,38708366685.0,1,126080.0,67.81,-0.008872532503639832,0.017530611159257605,0.019661015907422506,46.47734162151617,0.017562365953119594,19905686.0,-0.12178981598984767,1631.8674236838226,1,109757.82285714286,111404.87714285715,114454.91833333332,0.008809551043260486,-0.032590808570320345,-1582.8790440032462,-1507.8229428190893,-75.05610118415689,0.01785939506881462,0.004895296879303901,0.01296409818951072
2025-09-06,bitcoin,110662.18,2204045604631.0,56020470627.0,1,126080.0,67.81,-0.0005651643888013593,0.008984657185142195,0.01603918212102586,34.275341457138566,0.025417110475978066,19916882.0,-0.12228600888324878,1630.944845892936,1,110069.51857142858,110964.01500000001,114309.58766666666,0.005384428280085687,-0.031908151723044585,-1508.9443359226425,-1508.0472214398,-0.8971144828424258,0.02225168807693345,-0.010555269985857985,0.032806958062791436
2025-09-07,bitcoin,110209.19,2195288669200.0,19340758702.0,1,126080.0,67.81,-0.004101850186704961,0.009361587918301714,0.01583876195421007,36.15689385766743,0.008810120952816696,19919289.0,-0.12587888642131978,1624.264562748857,1,110273.40857142858,110596.10142857142,114067.77833333334,-0.0005823577257700923,-0.03382715425610916,-1469.958290150942,-1500.4294351820286,30.471145031086508,0.009586608757992332,-0.009053457018085909,0.01864006577607824
2025-09-08,bitcoin,111131.99,2213764479139.0,22147049159.0,1,126080.0,67.81,0.008338306921901836,0.009105986443304202,0.01558326235782582,43.54579786343812,0.010004248133755249,19920137.0,-0.11855972398477153,1637.873175047928,1,110684.64142857143,110434.13285714286,113882.56566666666,0.004041649913256188,-0.024152737081087276,-1349.0483307554678,-1470.1532142967164,121.10488354124868,-0.0005233375825094422,-0.012384826208436173,0.01186148862592673
2025-09-09,bitcoin,112025.13,2231763512227.0,37159847900.0,1,126080.0,67.81,0.00800462713374384,0.009076517685512922,0.013597970748982021,56.03385396852048,0.0166504415438352,19921990.0,-0.11147580901015225,1651.0443887332253,1,111093.56142857143,110565.54571428572,113733.06733333334,0.008385441599399433,-0.015017069119639985,-1167.696900109382,-1409.6619514592496,241.9650513498675,0.0028073201403042702,0.032677082135919466,-0.029869761995615196
2025-09-10,bitcoin,111547.44,2222026777598.0,45338021458.0,1,126080.0,67.81,-0.004273249861655008,0.0066850567251129115,0.013062626078171165,48.95039816405879,0.020403904181123405,19920016.0,-0.11526459390862942,1643.9998525291255,1,111144.59857142858,110544.455,113475.751,0.0036244804853250052,-0.01699315477541983,-1050.4116835050518,-1337.8118978684101,287.4002143633584,0.007430137112988344,0.02542222993591947,-0.017992092822931127
2025-09-11,bitcoin,113975.32,2270241314653.0,52205187155.0,1,126080.0,67.81,0.021531962463682747,0.010439154226395549,0.014163539040871333,58.69486848855427,0.02299543525089068,19918710.0,-0.09600793147208116,1679.8040112077865,1,111467.99857142857,110741.54357142856,113315.80166666667,0.022493643563221834,0.005820179742216365,-752.8740159830922,-1220.8243214913466,467.95030550825436,0.02993922584933717,0.05285711224113521,-0.022917886391798037
2025-09-12,bitcoin,115503.17,2299764311656.0,43752917633.0,1,126080.0,67.81,0.013316041743845852,0.009617102652542075,0.014256833550218187,59.255510746086934,0.019024957214635038,19910833.0,-0.08388983185279189,1702.3353487686181,1,112150.63142857143,110954.22714285715,113159.15633333333,0.02989317606797241,0.020714308436180776,-389.30092586208775,-1054.5196423654947,665.218716503407,0.04803574003220601,0.058082848636287654,-0.010047108604081645
2025-09-13,bitcoin,116160.14,2314347371940.0,51192951486.0,1,126080.0,67.81,0.005671780837256842,0.00918272434806929,0.008981173253627017,80.24252839434605,0.022119821815291082,19923765.0,-0.07867909263959391,1712.0237428107948,1,112936.05428571429,111502.78642857143,112912.46133333333,0.028547886985047077,0.028762801096675006,-47.605873193359,-853.1368885310677,805.5310153377087,0.04524484804060469,0.0446978321287006,0.0005470159119040918
2025-09-14,bitcoin,115970.58,2310166037871.0,30063858748.0,1,126080.0,67.81,-0.001633218060375997,0.008724550966945396,0.009136822085818199,78.56031555075967,0.013013722068092653,19920277.0,-0.08018258248730963,1709.2282849137296,1,113759.11,112016.25928571429,112831.294,0.019439937601480894,0.02782283078309824,205.52484753790486,-641.4045413172732,846.9293888551781,0.03521932980573195,0.038125521879927904,-0.002906192074195957
2025-09-15,bitcoin,115373.56,2297459118244.0,26889399415.0,1,126080.0,67.81,-0.005161326544502712,0.009868506896643795,0.009160191478065655,78.13552088766653,0.01170397296799439,19913220.0,-0.08491782994923859,1700.423978764194,1,114365.04857142859,112524.845,112765.75300000001,0.008818353519445458,0.02312587758802964,353.8789467143797,-442.34784371094264,796.2267904253224,0.034300383764970244,0.04198537743236064,-0.007684993667390394
2025-09-16,bitcoin,115397.25,2297977599505.0,46947581231.0,1,126080.0,67.81,0.00020531192903652356,0.00995883347058301,0.009158376888618312,76.4900031951705,0.020429955993092722,19913625.0,-0.08472993337563452,1700.77333726589,1,114846.78,112970.17071428572,112695.62066666667,0.0047930817041627214,0.023972797854534766,467.96778285875916,-260.2847183970023,728.2525012557614,0.012475771070438624,0.042788511847498434,-0.03031274077705981
2025-09-17,bitcoin,116762.85,2325326932461.0,39964451595.0,1,126080.0,67.81,0.011764431098134102,0.009509398349493131,0.0085018155218786,75.08884941026682,0.01718659472657627,19914955.0,-0.0738987151015228,1720.9119598879222,1,115591.83857142857,113368.21857142857,112669.62100000001,0.01013057187292531,0.03632948228342751,660.9574090931274,-76.03629289897637,736.9937019921038,0.010906021020894885,0.05946563984364639,-0.048559618822751505
2025-09-18,bitcoin,116455.95,2321583680139.0,54740952295.0,1,126080.0,67.81,-0.0026318648166498777,0.007279379804430954,0.008646680197754327,71.78056508649453,0.02357914244629877,19935295.0,-0.07633288388324876,1716.3860787494468,1,115946.21428571429,113707.10642857144,112676.27233333333,0.004396311836707477,0.03354457498811414,780.1457782614452,95.20012133310797,684.9456569283373,0.0025465706222460582,0.04790663786367899,-0.04536006724143293
2025-09-19,bitcoin,117145.5,2333705338232.0,43642467075.0,1,126080.0,67.81,0.005903662008538848,0.005961300182014196,0.00796474641960989,80.30318476147316,0.01870093295842707,19921425.0,-0.07086373730964467,1726.554932900752,1,116180.83285714287,114165.73214285714,112821.84433333334,0.008303152242360773,0.03832285930278158,919.6432666040346,260.0887503872933,659.5545162167413,0.010131190169092807,0.045707333702714736,-0.03557614353362193
2025-09-20,bitcoin,115655.81,2303469041669.0,34296721252.0,1,126080.0,67.81,-0.012798126722102891,0.00785936861149182,0.009097660017369813,70.7698732170234,0.014889160927098891,19916587.0,-0.08267917195431473,1704.586344197021,1,116108.78571428571,114522.42,112868.62466666666,-0.003901304380190237,0.02469406658905163,899.6202359139861,387.9950474926319,511.6251884213542,0.002446401064507331,0.03683069732483313,-0.0343842962603258
2025-09-21,bitcoin,115715.52,2305371926506.0,18774953731.0,1,126080.0,67.81,0.0005161400189519037,0.007855243746405479,0.008895880520994767,73.67692777378832,0.008144002065408657,19922755.0,-0.08220558375634515,1705.4668927886744,1,116072.34857142858,114915.72928571429,112978.662,-0.003074191018104444,0.024224556668939905,878.4437846791698,486.0847949299395,392.35898974923026,0.002758037994839535,0.015268217715905585,-0.01251017972106605
2025-09-22,bitcoin,115304.48,2297332085238.0,18659113982.0,1,126080.0,67.81,-0.003558483540327224,0.007712478389872348,0.008964301551986461,68.76745748806471,0.008122079564333837,19924049.0,-0.08546573604060917,1699.4052499631323,1,116062.48,115213.76428571428,112927.66966666667,-0.0065309650457236485,0.021047191891491766,819.0522769062663,552.6782913252049,266.37398558106145,-0.01249001715871112,-0.00172021252750032,-0.0107698046312108
2025-09-23,bitcoin,112696.74,2245929069311.0,69152342029.0,1,126080.0,67.81,-0.02287578740641638,0.011547715672287394,0.011088364231838978,52.6171606178527,0.030790082809789877,19928962.0,-0.10614895304568524,1660.9486801356732,1,115676.69285714286,115261.73642857141,112838.895,-0.025761048172625426,-0.0012598049635278582,555.1616964356799,553.1749723472999,1.986724088380015,-0.03228010247651569,-0.029815735414919442,-0.002464367061596251
2025-09-24,bitcoin,112022.17,2232693472657.0,46154878824.0,1,126080.0,67.81,-0.006003696139349047,0.0094200656749776,0.011154237252497113,51.82199255897208,0.020672286361402642,19930818.0,-0.1114992861675127,1651.0007373543724,1,114999.45285714287,115295.64571428571,112792.98233333333,-0.02588953932538596,-0.006833867829253589,288.2713362785289,500.19424513354573,-211.92290885501683,-0.0437347572036485,-0.03404665217678482,-0.00968810502686368
2025-09-25,bitcoin,113320.57,2257741194219.0,46677543220.0,1,126080.0,67.81,0.011523906818338587,0.01152757789315391,0.009944126781040936,47.248554204007476,0.020674443704849325,19923490.0,-0.10120106281725882,1670.1483556997493,1,114551.54142857142,115248.87785714286,112897.48966666666,-0.01074600492686505,0.0037474733457980676,179.46012719497958,436.04742154583255,-256.58729435085297,-0.02019129000090869,-0.017794284929753323,-0.002397005071155367
2025-09-26,bitcoin,108963.53,2171950311711.0,74481796351.0,1,126080.0,67.81,-0.03920746586678595,0.016619253661584548,0.01360187218097067,27.79783099348981,0.03429258761095938,19932819.0,-0.13575880393401016,1605.8947057956054,1,113382.68857142857,114781.7607142857,112801.517,-0.038975602246762775,-0.034024249868909194,-255.40609219748876,297.7567187971683,-553.1628109946571,-0.05834990846517396,-0.055752801734876734,-0.0025971067302972273
2025-09-27,bitcoin,109710.21,2185866776172.0,55257214021.0,1,126080.0,67.81,0.006829195878429305,0.01775309924103489,0.013669596445901166,28.2349757275166,0.025279314651448802,19924005.0,-0.12983653236040604,1616.906061052942,1,112533.31714285714,114321.05142857143,112751.32133333334,-0.025086856182096665,-0.02697184651470929,-533.6384168816439,131.47769166140583,-665.1161085430498,-0.04851736896953174,-0.06040140335731781,0.011884034387786069
2025-09-28,bitcoin,109654.81,2185203231301.0,23294896964.0,1,126080.0,67.81,-0.0005050942139982833,0.01767991245511216,0.013688444750171726,28.492960921553745,0.010660288539904347,19928020.0,-0.1302759359137056,1616.0890724081994,1,111667.50142857143,113869.925,112655.62833333334,-0.018023967607611033,-0.026637091974262596,-749.9647291910951,-44.81079250909434,-705.1539366820008,-0.026992173864124225,-0.05840096620224211,0.031408792338117886
2025-09-29,bitcoin,112142.57,2235798877396.0,31274654339.0,1,126080.0,67.81,0.022433667463422586,0.02109141489078788,0.015389434427605755,40.252700502058445,0.013988134020098042,19937111.0,-0.11054433692893395,1652.77628668338,1,111215.8,113639.14,112777.70366666667,0.00833307857336821,-0.005631730794447675,-712.4507604398968,-178.33878609525485,-534.111974344642,0.001074787249702558,-0.042706975513357226,0.043781762763059784
2025-09-30,bitcoin,114309.15,2278362523594.0,57833295883.0,1,126080.0,67.81,0.01913561187591052,0.020790918356602395,0.01639933842074784,47.09323137782061,0.025383711013544474,19931585.0,-0.09336016814720817,1684.7270314112961,1,111446.14428571428,113561.41857142856,112961.94333333333,0.025689589645612403,0.011926199451892088,-502.1077848036075,-243.09258583692537,-259.01519896668214,0.00872374715376023,-0.011643686555824595,0.020367433709584826
2025-10-01,bitcoin,114024.23,2272137555069.0,57718901821.0,1,126080.0,67.81,-0.0024956504202749744,0.02060647464130214,0.016005286483283702,42.23570224053327,0.025402908240406773,19926796.0,-0.09562000317258887,1680.525291254977,1,111732.15285714285,113365.80285714286,113154.30566666667,0.020514033644261045,0.007687947252276709,-354.315792099369,-265.3372270894141,-88.97856500995488,0.04644397992612759,-0.014615930516494346,0.061059910442621934
2025-10-02,bitcoin,118503.24,2359569556068.0,69920179085.0,1,126080.0,67.81,0.03852933230366001,0.02469347230658547,0.019267998035053056,54.69387736385901,0.029632599261670157,19911435.0,-0.06009486040609133,1746.5776434154254,1,112472.53428571428,113512.03785714286,113465.65733333334,0.05361936363028777,0.04439742196061605,122.81338500053971,-187.70710467142334,310.52048967196305,0.08014778205237238,0.02774185356891601,0.05240592848345638
2025-10-03,bitcoin,120611.72,2399524207992.0,71252850673.0,1,126080.0,67.81,0.01763615836063461,0.014402094335941569,0.0197356843797899,57.46161151968697,0.02969457463095432,19894619.0,-0.04337151015228426,1777.6715823624834,1,114136.56142857144,113759.625,113779.70866666666,0.056731677302901955,0.06004595558728896,663.430792870844,-17.47952516296985,680.9103180338138,0.09992183653412012,0.07023255508544435,0.029689281448675775
2025-10-04,bitcoin,122250.15,2436956902845.0,83155430409.0,1,126080.0,67.81,0.013492895013900472,0.014025162085585165,0.019459697543096757,64.10508150323238,0.03412265120976126,19934183.0,-0.030376348350253855,1801.8336528535613,1,115927.98142857142,114230.64928571429,114130.99633333333,0.05453531143664354,0.07113890115314248,1210.1319438476057,228.0427686391453,982.0891752084605,0.09013151740681513,0.09130317686222278,-0.0011716594554076476
2025-10-05,bitcoin,122380.94,2438832157553.0,35161626562.0,1,126080.0,67.81,0.001069283650428482,0.013736097850293135,0.019452726003924767,64.21389833342145,0.01441740320386762,19928203.0,-0.02933899111675125,1803.7624244211768,1,117746.0,114706.75071428572,114519.53633333334,0.03936388497273795,0.0686468345783761,1635.101769326866,509.4545687766894,1125.6472005501764,0.07061368228177711,0.07995344534535964,-0.009339763063582529
2025-10-06,bitcoin,123506.19,2461221856764.0,72011486031.0,1,126080.0,67.81,0.009152637270961207,0.013564877983692955,0.019369250413325993,66.97299993170826,0.0292584294394656,19927923.0,-0.02041410215736039,1820.3565845745466,1,119369.37428571428,115292.58714285714,114947.67,0.034655586820654075,0.07445579366680512,2039.1852306644287,815.4007011542374,1223.7845295101913,0.08315741312175495,0.133463554273618,-0.05030614115186305
2025-10-07,bitcoin,124773.51,2486073086655.0,69605991065.0,1,126080.0,67.81,0.010208897520198781,0.013396987526211851,0.01766165612777431,76.4602028953626,0.027998368768254737,19924687.0,-0.010362388959390904,1839.0458634419701,1,120864.28285714285,116155.21357142857,115433.14733333333,0.03234394024806901,0.08091577577534764,2433.6330111350253,1139.0471631503951,1294.5858479846302,0.05291222417209851,0.1373008036353225,-0.08438857946322398
2025-10-08,bitcoin,121518.76,2421938444026.0,76087884720.0,1,126080.0,67.81,-0.026431519635859563,0.019521196118207695,0.019582164676844073,68.69347867253049,0.031416110061624335,19930572.0,-0.03617734771573608,1791.0477805633386,1,121934.93000000001,116833.54142857142,115779.37299999999,-0.003413049894726743,0.04957175748395185,2455.301408812724,1402.298012282861,1053.0033965298628,0.007520330528409724,0.10819361230027202,-0.1006732817718623
2025-10-09,bitcoin,123352.5,2459003621170.0,62576032795.0,1,126080.0,67.81,0.014977456147574085,0.015140427006641297,0.019681152894408378,69.33966683567142,0.02544771884688245,19934769.0,-0.021633090101522843,1818.0901047043208,1,122627.68142857144,117550.10785714285,116156.952,0.005910725563630258,0.06194677009086804,2590.578684385706,1639.95414670343,950.6245376822758,0.00901716685010201,0.09996141518782742,-0.09094424833772541
2025-10-10,bitcoin,121698.03,2423288659157.0,72097306669.0,1,126080.0,67.81,-0.01350329778486442,0.015625819165736965,0.015985475896339085,77.40537618395442,0.02975184421243518,19912308.0,-0.03475547271573605,1793.6914909305412,1,122782.86857142857,118459.715,116495.305,-0.00883542292219266,0.04466038352361072,2535.06237682169,1818.9757927270823,716.0865840946078,-0.005580199008113573,0.06463944487383566,-0.07021964388194923
2025-10-11,bitcoin,113201.74,2265659827790.0,151002213090.0,1,126080.0,67.81,-0.07237127584084777,0.03078763892528162,0.02676887391143892,55.63455538309644,0.0666482281399201,20014355.0,-0.10214355964467,1668.3959592980386,1,121490.23857142858,118709.11,116469.51900000001,-0.06822357638680131,-0.028056945955104436,1784.9103708746843,1812.1627083566027,-27.252337481918403,-0.08343266033872465,-0.007213291420604118,-0.07621936891812053
2025-10-12,bitcoin,110853.12,2211404015103.0,108643865752.0,1,126080.0,67.81,-0.020965454866022363,0.030474570976734953,0.027479235984827384,51.80053978178535,0.04912890860738522,19948956.0,-0.12077157360406095,1633.7606547706828,1,119843.40714285713,118794.70357142857,116314.51733333334,-0.07501695218111107,-0.0469537032740471,989.4892793677864,1647.6280225588396,-658.1387431910532,-0.11156526733919725,-0.0645562096023704,-0.04700905773682684
2025-10-13,bitcoin,115189.57,2294724465037.0,93857100744.0,1,126080.0,67.81,0.038373124158854424,0.0357419112888077,0.028746558499004968,54.33735419970334,0.04090125074885043,19921287.0,-0.08637714149746187,1697.7106621442265,1,118655.31857142856,119012.34642857143,116282.16500000001,-0.029208539601553837,-0.009396066886095568,700.9475207299838,1458.2919221930686,-757.3444014630848,-0.052084056815589475,-0.04495541560969363,-0.007128641205895847
2025-10-14,bitcoin,115222.28,2296863527018.0,68935270367.0,1,126080.0,67.81,0.00028392637114574743,0.03499764104370632,0.02831615669346756,51.38389808443033,0.03001278463265866,19934196.0,-0.08611770304568529,1698.1930393747234,1,117290.85714285714,119077.56999999999,116257.22166666666,-0.0176363034020433,-0.008902170994882847,469.5033791108435,1260.5342135766236,-791.0308344657801,-0.06591045986096755,-0.057487618624598835,-0.008422841236368717
2025-10-15,bitcoin,113156.57,2257545230986.0,91211854989.0,1,126080.0,67.81,-0.01809069742966575,0.03453862886312519,0.028749395654259515,48.75235893686937,0.04040311296405899,19950633.0,-0.10250182423857862,1667.729833357912,1,116096.25857142858,119015.5942857143,116183.322,-0.02532113099596506,-0.026051518822985568,118.03605016010988,1032.034580893321,-913.998530733211,-0.07018568829750149,-0.07537423719739356,0.005188548899892065
2025-10-16,bitcoin,110708.67,2207742082237.0,68877328886.0,1,126080.0,67.81,-0.02187027847904175,0.03283016885416208,0.026907493483676992,38.09658925179537,0.03119808669688892,19941908.0,-0.1219172747461929,1631.6304379884973,1,114289.99714285714,118458.83928571429,116027.03600000001,-0.031335438204453316,-0.04583729950664265,-353.9493050025194,754.837803714153,-1108.7871087166723,-0.022023248052547628,-0.10361845021694871,0.08159520216440108
2025-10-17,bitcoin,108076.73,2154964541836.0,84773160808.0,1,126080.0,67.81,-0.0240607186031096,0.03296809126870312,0.02653094760100986,31.158533890766606,0.03933854091899556,19939209.0,-0.14279243337563455,1592.8169886447427,1,112344.09714285714,117563.48285714284,115737.49866666667,-0.03798479182605154,-0.06619089538759,-929.6601182495797,417.9382193214065,-1347.5983375709861,-0.025045664028220394,-0.13381670516442157,0.10877104113620117
2025-10-18,bitcoin,106443.61,2123017949517.0,94325236795.0,1,126080.0,67.81,-0.015226076472365433,0.022312749002568792,0.025856462858956333,26.237241822228313,0.04442978770691015,19945001.0,-0.1557454790609137,1568.7332251880252,1,111378.65000000001,116434.44428571429,115403.754,-0.04430867136565229,-0.07764170305933028,-1500.3985603291803,34.27086339128914,-1534.6694237204695,-0.07592666592991015,-0.12405615396338798,0.04812948803347783
2025-10-19,bitcoin,107156.0,2135575517406.0,34412835720.0,1,126080.0,67.81,0.006670355263289185,0.022244979741148103,0.026081426541497334,27.504960009645202,0.01611408046192622,19929593.0,-0.15009517766497463,1579.2389028166938,1,110850.49,115346.94857142857,115070.77066666666,-0.033328585196150284,-0.0687817646550219,-1873.6309173963382,-347.30949276623636,-1526.3214246301018,-0.07000625226301715,-0.13130256784418637,0.061296315581169214
2025-10-20,bitcoin,108621.13,2165367850075.0,45373692612.0,1,126080.0,67.81,0.01358023917447233,0.015015921939843566,0.026350323029456182,28.225826742351074,0.020954265396721593,19935052.0,-0.13847453997461925,1600.845303052647,1,109912.14142857144,114283.73000000001,114836.28133333333,-0.01174584910994957,-0.054121844256630997,-2027.8210442450072,-683.4118030619907,-1344.4092411830165,-0.04008110178666602,-0.10745367036754827,0.06737256858088225
2025-10-21,bitcoin,110608.57,2205571381113.0,60452111148.0,1,126080.0,67.81,0.018131616730687115,0.017960305727212262,0.026878384475363927,29.706773453567948,0.027408820982023255,19940330.0,-0.12271121510152279,1630.1542545347295,1,109253.04000000001,113271.94857142857,114666.04966666667,0.012407252008731278,-0.035385187494133864,-1966.9739807305014,-940.1242385956928,-1026.8497421348086,-0.0009041748943420247,-0.022907510078908677,0.022003335184566652
2025-10-22,bitcoin,108486.1,2162410619418.0,105841401713.0,1,126080.0,67.81,-0.01937551834935636,0.018112314584703467,0.026582981941955776,30.70286463253497,0.048946023832183445,19932605.0,-0.13954552664974615,1598.8540038342428,1,108585.82999999999,112341.04428571429,114438.77033333333,-0.0009184439627157741,-0.05201620321499954,-2066.1999682250607,-1165.3393845215664,-900.8605837034943,0.003787771891322178,-0.02135275939910386,0.025140531290426038
2025-10-23,bitcoin,107618.43,2145773248655.0,83996418126.0,1,126080.0,67.81,-0.008030138586184562,0.01680189376950701,0.02574428411109898,26.016826254004684,0.03914505793128426,19938715.0,-0.1464274270304569,1586.0583984663028,1,108144.36714285715,111217.18214285714,114269.49333333333,-0.004863287443925821,-0.058205065405616624,-2189.6105285900267,-1370.1936133352585,-819.4169152547681,0.01103701762839493,-0.06572765225184896,0.07676466988024389
2025-10-24,bitcoin,110048.52,2193901841034.0,56192643014.0,1,126080.0,67.81,0.02232944386112144,0.016739701875521963,0.027088234594379288,32.65302536517292,0.02561310718783847,19935769.0,-0.1271532360406091,1621.8951482082289,1,108426.05142857145,110385.07428571429,114203.705,0.014963826036747296,-0.036383977209846194,-2067.4935541911836,-1509.6536015064437,-557.83995268474,0.026993542125499204,-0.044902426857027944,0.07189596898252715
2025-10-25,bitcoin,110997.8,2213306367537.0,49120903424.0,1,126080.0,67.81,0.008589021846590092,0.014827898499120822,0.019749958759847027,45.766688230765574,0.022193449648212266,19940092.0,-0.11962404822335022,1635.894263382982,1,109076.65,110227.65000000001,114126.27933333332,0.017612843812126692,-0.02741243604547769,-1872.530642007565,-1582.2290096066681,-290.3016324008968,0.021880365265947832,-0.0190777256680722,0.04095809093402003
2025-10-26,bitcoin,111620.31,2224861052775.0,23214874411.0,1,126080.0,67.81,0.0055926413403890535,0.014825191168651455,0.01898730844405807,51.57826784081012,0.01043430302402247,19932403.0,-0.11468662753807109,1645.0744727916235,1,109714.40857142858,110282.44928571429,114214.83866666666,0.017371477943397034,-0.022716213558193928,-1648.783623721174,-1595.5399324295695,-53.24369129160459,0.009147030831335945,0.008234585421358576,0.0009124454099773693
2025-10-27,bitcoin,114476.01,2283691326423.0,42483268634.0,1,126080.0,67.81,0.025262258754842788,0.016415156574737192,0.017215952269701736,48.436824999583756,0.018602894420299155,19949082.0,-0.09203672271573608,1687.1877304232414,1,110550.81999999999,110231.48071428573,114373.69866666666,0.03550575201522705,0.0008945354965874608,-1226.8885680982785,-1521.8096595633112,294.92109146503276,0.05521361722838214,0.05921052570706009,-0.003996908478677952
2025-10-28,bitcoin,114182.79,2276235094682.0,63764801511.0,1,126080.0,67.81,-0.0025646960512802734,0.016040656599279227,0.0172235211821901,47.74851773284058,0.02801327580792274,19935010.0,-0.09436238895939092,1682.8635894410852,1,111061.42285714285,110157.23142857142,114524.63133333334,0.028104872624152507,-0.002984871720201285,-905.753141976631,-1398.5983560459754,492.84521406934437,0.06099661554252367,0.07270685389193399,-0.011710238349410318
2025-10-29,bitcoin,112950.35,2254003248725.0,66299512352.0,1,126080.0,67.81,-0.010852243714593167,0.014132415823766715,0.01676207365284982,49.5366113440563,0.029414115702585165,19955700.0,-0.10413745241116747,1664.6886889839257,1,111699.17285714287,110142.50142857143,114551.55733333335,0.011201310724631099,-0.013978049453085908,-742.1436412605253,-1267.3074130888854,525.16377182836,0.026368641759107803,0.054073966926723616,-0.027705325167615813
2025-10-30,bitcoin,110046.67,2194746293755.0,64235327509.0,1,126080.0,67.81,-0.026043793083992794,0.018135328277227542,0.017209592216078772,48.54230486702826,0.029267768986227346,19943777.0,-0.1271679092639594,1621.8678660964458,1,112046.06428571428,110095.21571428572,114409.47466666668,-0.017844395503405493,-0.038133246213897576,-837.1346747021744,-1181.272865411543,344.1381907093687,-0.008568908572962775,0.01312396584347808,-0.021692874416440855
2025-10-31,bitcoin,108240.77,2157803742876.0,72648897660.0,1,126080.0,67.81,-0.016546450883096933,0.01722620117883358,0.016519179451642513,50.37484507134946,0.03366798203953937,19935222.0,-0.14149135469543145,1595.2361008700782,1,111787.81428571428,110106.93285714286,114216.69266666667,-0.03173015152303202,-0.0523209219873576,-1046.0782516185718,-1154.2339426529488,108.15569103437701,-0.030277106379654306,-0.021407021173856622,-0.008870085205797684
2025-11-01,bitcoin,109573.91,2185193896779.0,58800487941.0,1,126080.0,67.81,0.012241201072501645,0.01766307679361667,0.01618559608467311,57.252424116331646,0.026908590595860885,19942648.0,-0.1309175920050761,1614.896033033476,1,111584.40142857144,110330.52571428572,113919.04833333332,-0.01801767453902067,-0.03814233349825054,-1091.5120141414518,-1141.6895569506496,50.1775428091978,-0.04282207250235215,0.010027183205959078,-0.05284925570831123
2025-11-02,bitcoin,110014.14,2194075979770.0,24938475578.0,1,126080.0,67.81,0.004009604254833339,0.017561830504917084,0.016142991752386125,56.70644660212399,0.0113662771061439,19943582.0,-0.12742592005076142,1621.38814334169,1,111354.94857142857,110534.67857142857,113565.79566666667,-0.012040853043621218,-0.031273990956672694,-1079.551320800223,-1129.2619097205643,49.71058892034125,-0.036508566658775776,0.022261149879253983,-0.05876971653802976
2025-11-03,bitcoin,110650.21,2201849942058.0,35098774844.0,1,126080.0,67.81,0.005765061385741137,0.013604621753288625,0.015839554662685152,54.953847295681996,0.01594058440294722,19899194.0,-0.12238094860406086,1630.768323256157,1,110808.4057142857,110679.61285714284,113179.13100000001,-0.0014276508471171342,-0.022344410826055927,-1007.1372012787324,-1104.836968032198,97.69976675346561,-0.020364168858263865,0.005467497427498413,-0.025831666285762278
