timestamp,coin,price,log_return_1d,volume,market_cap,volume_to_marketcap,volatility_7d,rsi_14,distance_from_ath
2025-12-26,bitcoin,87229.78,-0.004721508831925487,22773603342.0,1741491085116.0,0.013077071445635944,0.013363713790937613,32.22310469606656,-0.3081394352791878
2025-12-27,bitcoin,87305.96,0.0008729444735804523,47130449136.0,1743187621561.0,0.027036934265168396,0.005567075252088938,38.18024719363085,-0.30753521573604053
2025-12-28,bitcoin,87807.0,0.0057224932671195725,15670944600.0,1753375412209.0,0.008937586606314316,0.006020553695558579,40.68088349497581,-0.303561230964467
2025-12-29,bitcoin,87822.91,0.0001811764299546258,17428479525.0,1753595375313.0,0.009938712071414526,0.005855483271890525,48.168827413802084,-0.3034350412436548
2025-12-30,bitcoin,87156.56,-0.00761635889266357,53957962808.0,1739794323452.0,0.03101398945878827,0.006327771872851153,53.71837597936327,-0.3087201776649746
2025-12-31,bitcoin,88414.63,0.01433141203607253,39734225800.0,1765833387996.0,0.022501684513448562,0.00716152045522423,53.0130599480693,-0.2987418305837563
2026-01-01,bitcoin,87520.18,-0.010168058343597972,37245075349.0,1747837206254.0,0.021309235903510942,0.008389904403791776,58.108314416923214,-0.3058361357868021
2026-01-02,bitcoin,88727.67,0.013702395719397874,21163124465.0,1771365149347.0,0.011947352849750726,0.009545269503953867,67.12914569082297,-0.2962589625634518
2026-01-03,bitcoin,89926.28,0.01341843250062832,50705395176.0,1795890115525.0,0.028234130104990908,0.010347726781835147,61.233363413563666,-0.28675222081218277
2026-01-04,bitcoin,90593.85,0.007396106385883354,23480735293.0,1809211438369.0,0.012978436237484674,0.010407270406674139,63.15685877075097,-0.2814574079949238
2026-01-05,bitcoin,91373.22,0.008566107765816835,31050236623.0,1824986876689.0,0.01701395063143314,0.01031435440043159,65.38686761283955,-0.27527585659898474
2026-01-06,bitcoin,93926.8,0.027563317787134795,59451605755.0,1876558232963.0,0.03168119417276416,0.011290901935346093,73.52639734078925,-0.2550222081218274
2026-01-07,bitcoin,93666.86,-0.002771310782732468,57439451726.0,1870043996457.0,0.030715561684551397,0.012185842305929366,79.1791423212733,-0.2570839149746193
2026-01-08,bitcoin,91257.16,-0.026062989582696,47910812257.0,1822220317807.0,0.026292546400020142,0.01679700808961611,64.0087000400741,-0.2761963832487309
2026-01-09,bitcoin,90983.52,-0.0030030639223842946,48319133568.0,1817249307661.0,0.026589160531964678,0.016702298370727463,64.70682265179948,-0.2783667512690355
2026-01-10,bitcoin,90504.9,-0.0052743983287902125,43664879516.0,1807784901284.0,0.024153802526498874,0.016359185521753056,62.15002043399053,-0.2821629124365483
2026-01-11,bitcoin,90442.02,-0.000695010476344333,13961660357.0,1806483854866.0,0.0077286383265438244,0.016108967800177846,60.35275314351988,-0.2826616434010152
2026-01-12,bitcoin,90819.37,0.004163606437452658,19870776214.0,1814078415941.0,0.010953647890514489,0.01579067105343087,61.447688731793804,-0.27966870241116754
2026-01-13,bitcoin,91134.97,0.003469005647176606,46923085428.0,1820530763451.0,0.02577439852708259,0.010194617436324903,65.61769100257754,-0.277165529822335
2026-01-14,bitcoin,95260.44,0.04427301980483167,66844465447.0,1902289955573.0,0.035138946747403386,0.021076893035627514,71.9356945246397,-0.24444447969543145
2026-01-15,bitcoin,97007.78,0.01817656717291433,68433627981.0,1938292963238.0,0.03530613239532106,0.01743412689704798,78.82514358491989,-0.23058550126903554
2026-01-16,bitcoin,95584.83,-0.014777056014940249,59629891835.0,1909227332523.0,0.031232473377699067,0.01923020547406571,70.56413449115978,-0.24187158946700507
